"n_weeks","weekly_CO_mean","weekly_NO2_mean","weekly_O3_mean","weekly_SO2_mean"
416,0.332340035714286,0.031482,13.0191712857143,1.72623428571429
417,0.339588392857143,0.0232024285714286,12.5216451428571,0.444345214285714
418,0.393761642857143,0.0226132857142857,12.0482375714286,0.329756285714286
419,0.421805892857143,0.0230745,14.7221707142857,1.51342064285714
420,0.428702785714286,0.0182677142857143,15.451608,2.07485592857143
421,0.479154357142857,0.0196517142857143,13.3307565,1.54662828571429
422,0.537563392857143,0.0228304285714286,17.2193106428571,1.46828421428571
423,0.450610178571429,0.0195775714285714,24.3504745714286,2.13912142857143
424,0.378440142857143,0.0199255,20.1818955714286,2.06579785714286
425,0.289747678571429,0.0160832857142857,13.8474799285714,2.01241307142857
426,0.404484178571429,0.0138987142857143,19.6831321428571,2.10519742857143
427,0.380094428571429,0.0131846428571429,18.913729,1.19870228571429
428,0.355733678571429,0.0111815,13.2359309285714,0.910509071428572
429,0.2960705,0.0153691428571429,19.7319109285714,2.20666964285714
430,0.243753857142857,0.0162457857142857,14.6712275,2.48912521428571
431,0.254992857142857,0.0137841428571429,17.3566791428571,2.22518857142857
432,0.289028178571429,0.0160744285714286,17.2026129285714,3.86580435714286
433,0.297213857142857,0.0166400714285714,19.1281694285714,5.32186428571429
434,0.278106964285714,0.0155357142857143,13.1585134285714,1.80856071428571
435,0.355347642857143,0.0176607142857143,17.5305350714286,4.03329385714286
436,0.294321964285714,0.022997,15.9344465714286,2.75879185714286
437,0.353654071428571,0.0227023571428571,16.6291744285714,3.13308378571429
438,0.355096571428571,0.0172499285714286,18.7505410714286,6.04542492857143
439,0.293256535714286,0.0236924285714286,16.5909864285714,3.50915042857143
440,0.353805678571429,0.0260537142857143,14.9314316428571,2.13034242857143
441,0.339701107142857,0.0305862857142857,15.5916821428571,2.50009057142857
442,0.124899714285714,0.0292502142857143,13.6467224285714,2.27380764285714
443,0.130571571428571,0.0270596428571429,14.1921768571429,1.93622635714286
444,0.240218678571429,0.0173910714285714,11.1652751428571,1.2023605
445,0.310484035714286,0.0267677857142857,13.1275510714286,2.5765675
446,0.246500357142857,0.0346339285714286,15.6151824285714,2.83356321428571
447,0.281808357142857,0.026768,14.7380950714286,2.413197
448,0.234248357142857,0.0330813571428571,14.2279684285714,2.99334892857143
449,0.270817035714286,0.0290057857142857,12.4247061428571,2.18339985714286
450,0.261166392857143,0.0310832857142857,12.6215986428571,2.29742385714286
451,0.218907821428571,0.0283124285714286,8.5347865,0.341291357142857
452,0.240147535714286,0.0306072142857143,12.1351267857143,1.4016525
453,0.144270821428571,0.0173005714285714,7.37414971428571,0.872034857142857
454,0.219781071428571,0.0171606428571429,10.385725,1.525241
455,0.283227464285714,0.0326816428571429,11.9083950714286,1.76283278571429
456,0.277180678571429,0.0183246428571429,13.8311687142857,1.8679865
457,0.235387321428571,0.0207285,10.711348,0.784997071428571
458,0.280339035714286,0.0173731428571429,9.85536478571429,0.963087928571429
459,0.305570035714286,0.0309643571428571,14.5947742857143,2.77154685714286
460,0.225647821428571,0.017131,9.94612842857143,1.2065735
461,0.201863464285714,0.0190507142857143,9.19480514285714,0.916922928571429
462,0.181553821428571,0.0212796428571429,8.76407928571428,0.744457214285714
463,0.28368075,0.0176816428571429,11.1951915714286,1.15502621428571
464,0.260135071428571,0.0175685,10.8575664285714,1.95921892857143
465,0.286582535714286,0.0240922142857143,10.9030611428571,2.65922507142857
466,0.595719964285714,0.0153965,7.5120735,0.298200357142857
467,0.160202785714286,0.0207381428571429,7.40395614285714,0.900693428571429
468,0.246616142857143,0.0265952857142857,8.12793742857143,1.61009085714286
469,0.3633735,0.0297975714285714,15.4264185714286,4.10257507142857
470,0.27772,0.0181248571428571,9.65321585714286,3.34687585714286
471,0.280939357142857,0.020869,9.434292,1.56150542857143
472,0.413812071428571,0.0205832857142857,16.2796071428571,5.41575721428571
473,0.5914065,0.0185417142857143,21.8120815714286,4.1614445
474,0.408360071428571,0.0170594285714286,16.076144,4.02584592857143
475,0.357048428571429,0.0149642857142857,15.4995361428571,4.28578078571429
476,0.302890285714286,0.0202974285714286,14.2038667142857,2.64815514285714
477,0.337292928571429,0.014881,14.7174554285714,3.10870671428571
478,0.278984928571429,0.0149048571428571,16.0029307142857,2.94703864285714
479,0.2620525,0.0133711428571429,11.3921355714286,2.18556514285714
480,0.250067285714286,0.0130475714285714,13.5121882857143,0.982762071428571
481,0.174007,0.0163272857142857,6.956095,1.18401942857143
482,0.248332928571429,0.0135758571428571,14.3784012857143,2.28779871428571
483,0.2536565,0.0145177142857143,15.9150904285714,3.45465907142857
484,0.262249,0.0176835714285714,18.5415118571429,3.23769778571429
485,0.252960214285714,0.0157261428571429,18.7100341428571,2.75471385714286
486,0.232511714285714,0.0199224285714286,16.7351578571429,5.69662085714286
487,0.242700642857143,0.0246368571428571,16.0651671428571,2.52697371428571
488,0.237168642857143,0.0221071428571429,13.3523498571429,4.63423364285714
489,0.318633428571429,0.0257795714285714,14.4843848571429,6.91657792857143
490,0.245170714285714,0.026232,12.2315244285714,4.79890014285714
491,0.218452428571429,0.0277558571428571,12.6321891428571,2.12239914285714
492,0.259000928571429,0.012899,13.2418832857143,3.48961107142857
493,0.287874,0.0333334285714286,13.6681171428571,1.30319621428571
494,0.220446142857143,0.0271112857142857,11.4474488571429,1.61414714285714
495,0.214148571428571,0.0333572857142857,10.3876777142857,2.83695092857143
496,0.217663142857143,0.0331427142857143,8.69293771428571,1.45706335714286
497,0.218729285714286,0.0351368571428571,12.4939702857143,1.30031057142857
498,0.195512428571429,0.0360178571428571,11.3611625714286,0.522406428571429
499,0.205211,0.0214818571428571,13.3357297142857,0.735816
500,0.198601214285714,0.0199702857142857,10.9336735714286,4.11011378571429
501,0.204486071428571,0.0233451428571429,12.0116458571429,0.950081285714286
502,0.188298428571429,0.0275535714285714,10.0360722857143,0.510763714285714
503,0.205329928571429,0.0309938571428571,17.8759614285714,3.05431085714286
504,0.188445357142857,0.0227261428571429,13.5325814285714,1.709607
505,0.166542357142857,0.0180952857142857,10.3695114285714,0.6146055
506,0.144807142857143,0.0267738571428571,9.18398257142857,0.184054357142857
507,0.205850142857143,0.0365704285714286,14.6322832857143,0.259326
508,0.1479865,0.0251844285714286,10.292517,0.304538214285714
509,0.192352571428571,0.0274642857142857,11.7215521428571,0.683279785714286
510,0.201675642857143,0.0249402857142857,11.3856678571429,0.317886785714286
511,0.196207642857143,0.0200178571428571,11.905071,0.872268
512,0.149309071428571,0.013732,8.75595242857143,0.364581357142857
513,0.216829714285714,0.0209165714285714,13.9249382857143,0.200565714285714
514,0.2115775,0.0200655714285714,12.3539734285714,0.128565928571429
515,0.201555285714286,0.0248214285714286,12.0346522857143,1.4113945
516,0.213189714285714,0.0310297142857143,12.4319728571429,1.81979064285714
517,0.219796857142857,0.020113,9.61873857142857,0.268411785714286
518,0.184762642857143,0.0200654285714286,8.22000614285714,0.114893928571429
519,0.232330571428571,0.0191131428571429,14.6504362857143,0.167955142857143
520,0.203816428571429,0.0203868571428571,10.9802875714286,0.65934
521,0.207483214285714,0.0199287142857143,10.3915977142857,0.675064785714286
522,0.178022857142857,0.00941671428571429,7.76252328571429,0.346291714285714
523,0.177010428571429,0.0203332857142857,9.624768,2.8407615
524,0.207188142857143,0.0156191428571429,11.0122138571429,2.12541221428571
525,0.245027071428571,0.0196667142857143,11.61325,2.39701092857143
526,0.231542357142857,0.026381,12.4682282857143,4.05461592857143
527,0.394568,0.0183272857142857,20.0069574285714,2.049584
528,0.298557428571429,0.0162202857142857,18.0088898571429,2.22674685714286
529,0.248436857142857,0.0150058571428571,15.1445577142857,2.07287971428571
530,0.209985,0.016619,11.2557202857143,2.10721492857143
531,0.238844357142857,0.0131727142857143,11.3016605714286,0.543445071428571
532,0.289549642857143,0.0177795714285714,21.102891,2.8549275
533,0.194585928571429,0.0227005714285714,16.2964285714286,6.0056085
534,0.202833785714286,0.0219047142857143,14.4243195714286,6.07198135714286
535,0.2777515,0.0218034285714286,18.3630952857143,3.62133692857143
536,0.464601785714286,0.0194522857142857,17.387214,1.11750035714286
537,0.714456571428571,0.0223598571428571,14.6875385714286,0.968873928571429
538,0.241774142857143,0.0188631428571429,11.8336424285714,2.13224828571429
539,0.216875,0.0237141428571429,10.6256184285714,3.78492307142857
540,0.310329857142857,0.0245357142857143,21.0320811428571,2.05853571428571
541,0.2248485,0.0284225714285714,14.0588281428571,2.80203542857143
542,0.366320285714286,0.0293152857142857,19.0859278571429,3.88313921428571
543,0.2532415,0.0343751428571429,14.9000464285714,1.14826792857143
544,0.292049714285714,0.0312797142857143,14.8681198571429,2.43562921428571
545,0.214874571428571,0.0358691428571429,10.2026127142857,1.25287457142857
546,0.237726428571429,0.0319225714285714,11.5747527142857,2.04816978571429
547,0.220632214285714,0.0310475714285714,10.1347402857143,1.2513035
548,0.259648285714286,0.037381,10.186508,0.352051214285714
549,0.256645928571429,0.0332082857142857,10.9694147142857,0.961401928571429
550,0.191251214285714,0.0323987142857143,9.78177171428571,1.25964407142857
551,0.219553785714286,0.0359642857142857,11.0667904285714,0.562287428571429
552,0.205282142857143,0.0281724285714286,8.64092457142857,0.0931677142857143
553,0.210996428571429,0.021506,11.1886981428571,0.248809571428571
554,0.236006785714286,0.030881,13.0992577142857,0.875502857142857
555,0.224151428571429,0.0215892857142857,11.6679807142857,0.000310571428571429
556,0.180478714285714,0.020116,11.2688621428571,0.00178571428571429
557,0.221398785714286,0.0279522857142857,12.9542362857143,0.0271702142857143
558,0.1850815,0.017256,6.59098642857143,0.000621142857142857
559,0.199455285714286,0.01875,9.55192771428571,0.0110027142857143
560,0.143031857142857,0.0166428571428571,7.90996385714286,0.0398468571428571
561,0.190738785714286,0.0227915714285714,8.16133271428571,0.0280500714285714
562,0.163436785714286,0.0207321428571429,8.76244585714286,0.0154097142857143
563,0.189914714285714,0.0278631428571429,10.5456091428571,0.01875
564,0.186513928571429,0.0200238571428571,8.339827,0
565,0.180059428571429,0.0182024285714286,8.27048528571428,0
566,0.190596428571429,0.0273332857142857,6.58356528571429,0.0137562857142857
567,0.201810285714286,0.0292381428571429,6.448593,0.200756071428571
568,0.180918785714286,0.017113,8.54329014285714,0.0936445714285714
569,0.288946928571429,0.0281785714285714,11.5964748571429,0.392557642857143
570,0.231200785714286,0.0312322857142857,11.7467531428571,1.36845457142857
571,0.1512305,0.0338928571428571,13.4569418571429,4.817931
572,0.256240928571429,0.0369404285714286,16.3011994285714,1.56977785714286
573,0.239082214285714,0.0364885714285714,20.4236361428571,3.36609692857143
574,0.267712285714286,0.0225358571428571,13.7753312857143,0.563489
575,0.231841142857143,0.0228511428571429,14.5854205714286,1.13421864285714
576,0.352351928571429,0.0197084285714286,19.0377344285714,2.24058378571429
577,0.291695571428571,0.0185655714285714,14.6228355714286,1.10401585714286
578,0.2193755,0.0206904285714286,13.2483767142857,1.51421
579,0.252933571428571,0.018744,11.9048394285714,1.41392342857143
580,0.340405571428571,0.0176665714285714,23.4268707142857,2.7481145
581,0.220439571428571,0.0211985714285714,17.80705,2.61209885714286
582,0.303475071428571,0.0183928571428571,14.068027,0.851253357142857
583,0.289407642857143,0.0184405714285714,16.162827,2.34139678571429
584,0.232038428571429,0.0191557142857143,15.7689627142857,2.32031942857143
585,0.188721785714286,0.025232,10.923257,5.95274878571429
586,0.282620571428571,0.0171845714285714,15.3922698571429,2.172631
587,0.281920714285714,0.0224761428571429,16.0374381428571,3.7940235
588,0.233622428571429,0.0272915714285714,11.6477658571429,1.59132278571429
589,0.2261635,0.0242977142857143,12.7732684285714,1.38197264285714
590,0.281900857142857,0.0269522857142857,19.1417437142857,2.11329478571429
591,0.2930855,0.0203394285714286,10.5647881428571,0.542943785714286
592,0.231579428571429,0.028619,7.32819271428571,1.72628478571429
593,0.212904714285714,0.0257382857142857,8.63400571428572,1.31640414285714
594,0.250099785714286,0.028762,13.4483225714286,1.749292
595,0.228612285714286,0.0308214285714286,9.969496,0.773141928571429
596,0.227400714285714,0.0205415714285714,7.73981128571429,1.44497378571429
597,0.259673357142857,0.0303571428571429,12.879592,1.31484028571429
598,0.2039115,0.0240117142857143,11.887018,1.73970821428571
599,0.200364285714286,0.0285178571428571,9.45793157142857,0.797225214285714
600,0.180595214285714,0.0269525714285714,8.18779371428571,1.00902471428571
601,0.208233214285714,0.0331191428571429,9.44945885714286,0.828575142857143
602,0.217621285714286,0.0280534285714286,11.0445037142857,0.741716642857143
603,0.183078214285714,0.0346607142857143,10.4392545714286,1.94064442857143
604,0.181062357142857,0.024119,6.83164814285714,0.108501571428571
605,0.183636714285714,0.0336248571428571,8.08524285714286,0.101210857142857
606,0.273480214285714,0.0330618571428571,16.6304575714286,0.531144642857143
607,0.218390571428571,0.0296844285714286,10.4640925714286,0.111440785714286
608,0.143889571428571,0.0135892857142857,8.24184442857143,0.0141803571428571
609,0.149889785714286,0.0239764285714286,9.11749371428571,0.0744447857142857
610,0.213045642857143,0.0351844285714286,12.3086734285714,0.152883857142857
611,0.131180285714286,0.0179725714285714,9.28686614285714,0.00476192857142857
612,0.193042857142857,0.0166545714285714,8.58638271428571,0.0070985
613,0.189319571428571,0.0140831428571429,9.50048585714286,0.0125
614,0.160517428571429,0.022393,8.48587885714286,0.0163265
615,0.132701357142857,0.0186192857142857,7.46900114285714,0.0366071428571429
616,0.169718642857143,0.0297381428571429,10.5482992857143,0.329628857142857
617,0.219680785714286,0.037994,13.861928,1.34400871428571
618,0.2305925,0.0381965714285714,11.6863172857143,2.45831857142857
619,0.147776,0.0292857142857143,12.2377241428571,2.47169478571429
620,0.244763857142857,0.0353748571428571,12.7951144285714,0.966164
621,0.2629375,0.0248035714285714,13.7821584285714,1.48248128571429
622,0.202581071428571,0.0261904285714286,13.0634585714286,1.54295514285714
623,0.268416142857143,0.0311844285714286,12.4762755714286,0.447974
624,0.223982357142857,0.0259522857142857,11.5117914285714,0.887626
625,0.318952214285714,0.0266847142857143,18.4586967142857,2.19787971428571
626,0.271391428571429,0.0280832857142857,16.6807961428571,2.06714371428571
627,0.257145571428571,0.024113,14.5689317142857,3.04098792857143
628,0.198344285714286,0.0248097142857143,11.4184832857143,1.77112542857143
629,0.214814428571429,0.0226904285714286,12.1929035714286,1.02924985714286
630,0.236588,0.0195358571428571,9.73803328571429,0.6005565
631,0.256797,0.0151607142857143,16.0576144285714,1.35471014285714
632,0.294776714285714,0.0152737142857143,11.4257227142857,1.73659035714286
633,0.228851214285714,0.0167678571428571,10.8271721428571,0.610187428571429
634,0.235960928571429,0.0169045714285714,13.1331168571429,1.36447985714286
635,0.228894571428571,0.0176428571428571,11.811549,0.606362714285714
636,0.278334071428571,0.0181332857142857,17.5393861428571,2.91863357142857
637,0.203907285714286,0.0196251428571429,14.0613095714286,1.20598742857143
638,0.284378714285714,0.0217321428571429,16.0851111428571,1.50021792857143
639,0.196117928571429,0.0183867142857143,11.1483147142857,1.17354157142857
640,0.291481214285714,0.0209522857142857,15.147673,1.13745935714286
641,0.210010714285714,0.0204981428571429,12.0524467142857,2.46687042857143
642,0.201776214285714,0.0215118571428571,13.808129,2.66730071428571
643,0.227539142857143,0.0232381428571429,11.5923392857143,1.23733735714286
644,0.207431285714286,0.0199821428571429,8.54936628571429,0.300733928571429
645,0.220890428571429,0.0288451428571429,11.9502162857143,0.896337928571429
646,0.242048928571429,0.0223808571428571,11.9880025714286,0.3355535
647,0.230949571428571,0.0272618571428571,12.2873454285714,0.575536142857143
648,0.258319785714286,0.0324702857142857,16.9450215714286,1.37468757142857
649,0.201971285714286,0.0266605714285714,10.8525124285714,0.533270428571429
650,0.225974357142857,0.0384227142857143,11.5119898571429,0.819979357142857
651,0.210477642857143,0.0366605714285714,10.103069,0.549435
652,0.198967214285714,0.0335775714285714,12.1163548571429,1.67237878571429
653,0.197177642857143,0.0247084285714286,8.64872442857143,0.245408071428571
654,0.217421928571429,0.0315951428571429,9.99727114285714,1.0016895
655,0.207589714285714,0.0367081428571429,12.5617734285714,1.19477228571429
656,0.225357714285714,0.0399998571428571,11.1226887142857,1.40099078571429
657,0.188965357142857,0.0325892857142857,9.59267157142857,1.43740514285714
658,0.193571785714286,0.0329404285714286,8.204182,0.334080142857143
659,0.168471571428571,0.023143,9.58967228571429,0.464740428571429
660,0.186034071428571,0.0290417142857143,6.95833328571429,0.410997214285714
661,0.206966214285714,0.0409107142857143,10.0600948571429,0.745877714285714
662,0.168509642857143,0.0240594285714286,9.82843214285714,0.340568571428571
663,0.177423571428571,0.0176427142857143,9.38988871428571,0.330745357142857
664,0.171622642857143,0.0243988571428571,9.56105428571429,0.369727857142857
665,0.160702928571429,0.0166251428571429,10.3043367142857,0.0747115714285714
666,0.141259642857143,0.0206071428571429,7.723222,0
667,0.219047285714286,0.0216308571428571,12.392293,0.675785642857143
668,0.164351785714286,0.0182381428571429,8.85609128571429,0.1375
669,0.219463142857143,0.0244058571428571,10.0339131428571,0.149850285714286
670,0.205713642857143,0.0132981428571429,9.93767,0.144787428571429
671,0.178360642857143,0.0232115714285714,8.32005471428571,0.00195207142857143
672,0.225511571428571,0.025387,9.30794685714286,0.0473639285714286
673,0.293147785714286,0.0288152857142857,11.791574,0.493382142857143
674,0.1995065,0.0234105714285714,11.2536565714286,0.3477005
675,0.232060642857143,0.0215237142857143,14.0639842857143,0.8040095
676,0.230612285714286,0.0278392857142857,11.1715601428571,0.271131
677,0.246500428571429,0.0279881428571429,14.8757704285714,0.738198785714286
678,0.198078571428571,0.0208335714285714,14.699652,1.047453
679,0.241983285714286,0.0227798571428571,14.1792748571429,0.728747071428571
680,0.179216785714286,0.0264821428571429,10.812294,0.404935714285714
681,0.2355555,0.0253274285714286,12.1299844285714,0.440540857142857
682,0.259115571428571,0.019992,12.1224257142857,0.814010285714286
683,0.265288214285714,0.0163391428571429,10.5152442857143,0.925619142857143
684,0.310307428571429,0.0173691428571429,13.418723,0.936219
685,0.349320642857143,0.021256,12.563832,1.46766685714286
686,0.201227214285714,0.0201367142857143,7.95244257142857,1.67421621428571
687,0.197937642857143,0.0218214285714286,4.99519485714286,0.361435214285714
688,0.185151642857143,0.0153095714285714,8.41020414285714,0.148669071428571
689,0.357994928571429,0.0192558571428571,17.9086348571429,1.42453607142857
690,0.248643571428571,0.025113,16.1089827142857,0.295386
691,0.283478571428571,0.0238691428571429,15.804847,1.06328564285714
692,0.2193735,0.0210537142857143,9.03186442857143,0.354083571428571
693,0.198629428571429,0.0283094285714286,12.3842377142857,1.31480328571429
694,0.195538285714286,0.029,5.99402171428571,0.2622245
695,0.206235714285714,0.0311191428571429,12.9621522857143,1.97689114285714
696,0.241776,0.0323572857142857,14.9713658571429,1.60779142857143
697,0.215021571428571,0.034125,10.4487707142857,0.480029928571429
698,0.2001995,0.0327915714285714,8.287098,0.757248214285714
699,0.254897428571429,0.0322261428571429,15.4806355714286,0.614500142857143
700,0.206723928571429,0.0286608571428571,8.88362714285714,0.425057357142857
701,0.201326071428571,0.0258811428571429,9.38945557142857,0.412941785714286
702,0.214245857142857,0.0282428571428571,3.644158,0.361365642857143
703,0.216089285714286,0.0287262857142857,8.07571171428571,0.0684691428571429
704,0.187713857142857,0.0283572857142857,6.56793571428571,1.00502857142857
705,0.214481714285714,0.0385358571428571,10.7430427142857,0.102752428571429
706,0.197554785714286,0.0236311428571429,8.41195128571429,0.0333333571428571
707,0.217141857142857,0.0309524285714286,9.30963971428571,0.000297642857142857
708,0.165488285714286,0.018512,8.19493214285714,0.0506691428571429
709,0.165769642857143,0.0231905714285714,8.08540485714286,0.146659642857143
710,0.189498571428571,0.020863,9.132514,0.392409857142857
711,0.147898857142857,0.02075,7.87725728571429,0.278197928571429
712,0.174792071428571,0.0252441428571429,7.04014385714286,0.443261928571429
713,0.168615857142857,0.0251427142857143,7.14306571428571,0.2273015
714,0.162946428571429,0.0198452857142857,6.86559985714286,0.364075
715,0.146083785714286,0.018131,6.62585042857143,0.1364315
716,0.1458215,0.0195834285714286,8.62755114285714,0.20083
717,0.139447357142857,0.0180954285714286,6.60290642857143,0.073117
718,0.157867928571429,0.0169048571428571,7.48974957142857,0.0333277857142857
719,0.146559428571429,0.0187915714285714,5.83428042857143,0.0869306428571429
720,0.210816357142857,0.0274107142857143,10.2686145714286,0.3310135
721,0.213305142857143,0.0190535714285714,10.0988017142857,0.321931428571429
722,0.217022142857143,0.028137,8.08664971428571,0.372399071428571
723,0.156766142857143,0.0192438571428571,5.98456714285714,0.121772285714286
724,0.207350714285714,0.0281607142857143,9.52823085714286,0.2559635
725,0.1758345,0.0186012857142857,8.32190785714286,0.221681857142857
726,0.203114,0.0247378571428571,11.0020948571429,0.5979275
727,0.197386285714286,0.0222144285714286,9.95437957142857,0.406743571428571
728,0.229093285714286,0.0226667142857143,12.9635898571429,1.42991542857143
729,0.188969071428571,0.0249165714285714,11.0129484285714,0.5073905
730,0.17752,0.0257381428571429,7.88230514285714,0.3718105
731,0.181259357142857,0.022363,8.71176571428571,0.2113965
732,0.169376928571429,0.0220238571428571,6.48729128571429,0.185302142857143
733,0.374943,0.0166488571428571,13.2139764285714,3.0298895
734,0.199658071428571,0.0112738571428571,10.0657514285714,1.16856785714286
735,0.178286571428571,0.0178035714285714,9.89931985714286,1.56488442857143
736,0.3489775,0.0168411428571429,18.6014687142857,2.47551207142857
737,0.191582785714286,0.0198631428571429,10.4540971428571,2.787781
738,0.233261,0.0131642857142857,13.0042361428571,2.0369435
739,0.237075071428571,0.022232,12.6969155714286,1.63315778571429
740,0.216578928571429,0.021012,17.428633,2.77441771428571
741,0.234579785714286,0.0234404285714286,14.1930194285714,1.37638271428571
742,0.482916714285714,0.0184522857142857,9.58935514285714,1.04437142857143
743,0.256884428571429,0.0169464285714286,12.1672232857143,1.19991678571429
744,0.245367571428571,0.021375,16.982166,2.60929085714286
745,0.2795135,0.0198214285714286,13.3156587142857,0.736092357142857
746,0.219417785714286,0.025506,10.4194032857143,0.970338428571429
747,0.269614571428571,0.020855,14.6254097142857,1.48529107142857
748,0.226513357142857,0.0306964285714286,10.0933157142857,1.4367495
749,0.257373214285714,0.0324464285714286,11.7567878571429,0.905230642857143
750,0.155841785714286,0.0310832857142857,8.49101742857143,0.398153214285714
751,0.200782,0.0297857142857143,9.69656771428571,0.699580357142857
752,0.183086714285714,0.0289761428571429,7.08882971428571,0.718506
753,0.219034071428571,0.0186845714285714,11.8072742857143,0.528212785714286
754,0.178277285714286,0.0235478571428571,10.5422697142857,1.78860178571429
755,0.171022285714286,0.0393391428571429,8.51600185714286,0.508627142857143
756,0.181413714285714,0.0262024285714286,10.2097092857143,2.17014571428571
757,0.218629857142857,0.0417975714285714,10.4950602857143,0.566675857142857
758,0.173327857142857,0.0231131428571429,8.50671771428572,0.201867071428571
759,0.153762,0.0202201428571429,6.15463814285714,0.0815585714285714
760,0.148004642857143,0.0223512857142857,7.36420828571429,0.159614428571429
761,0.170714214285714,0.022375,9.045323,0.507762071428571
762,0.147565,0.0170298571428571,6.64086271428571,0.4223215
763,0.135806714285714,0.019744,4.91125542857143,0.216895928571429
764,0.184734785714286,0.0256428571428571,9.36091514285714,0.401441857142857
765,0.171031642857143,0.0250477142857143,8.00855742857143,0.311899142857143
766,0.198974857142857,0.0256904285714286,8.510266,3.05282914285714
767,0.1746775,0.0287202857142857,5.503038,0.422526642857143
768,0.289618642857143,0.0264461428571429,9.49947285714286,0.967272928571429
769,0.303578714285714,0.0190774285714286,6.86802714285714,1.31383285714286
770,0.263864428571429,0.0213511428571429,6.89428728571429,1.17002735714286
771,0.326147857142857,0.0275478571428571,8.53753114285714,1.75942028571429
772,0.2948385,0.0162678571428571,9.22633742857143,1.67048771428571
773,0.3733075,0.0200712857142857,13.1733457142857,1.80081157142857
774,0.376153285714286,0.0249761428571429,13.90562,1.93985871428571
775,0.3954175,0.0275417142857143,10.6917438571429,0.9615535
776,0.431928071428571,0.0279464285714286,14.4666397142857,1.85434407142857
777,0.459959785714286,0.0231725714285714,12.579932,1.47540121428571
778,0.491368142857143,0.0206487142857143,10.724258,1.1853095
779,0.502546857142857,0.024506,14.0660945714286,1.29994635714286
780,0.50879,0.0224941428571429,11.4330241428571,1.75783421428571
781,0.432967357142857,0.0148037142857143,11.957498,0.932486642857143
782,0.346738928571429,0.0147997142857143,15.7204081428571,1.892565
783,0.294398642857143,0.0177381428571429,11.0165897142857,1.60344642857143
784,0.158675285714286,0.0157855714285714,8.86678271428571,1.74606814285714
785,0.1964785,0.0105627142857143,6.34673014285714,3.11934521428571
786,0.219787,0.0191842857142857,11.153548,2.87110828571429
787,0.309110357142857,0.0146667142857143,11.116141,2.5202695
788,0.278802071428571,0.0236904285714286,14.1964441428571,1.34996307142857
789,0.233577214285714,0.0250772857142857,12.7963254285714,1.4049375
790,0.277473714285714,0.0193035714285714,13.1986315714286,1.93661085714286
791,0.248499714285714,0.0288334285714286,13.946243,2.2528135
792,0.228203071428571,0.027137,12.3275277142857,1.61103771428571
793,0.197757285714286,0.0252441428571429,7.32254185714286,0.792971785714286
794,0.221800428571429,0.0212737142857143,8.97962328571429,0.818079
795,0.236919,0.0203274285714286,10.1937075714286,1.21867785714286
796,0.211109857142857,0.0206725714285714,13.0158548571429,0.935749428571429
797,0.211586928571429,0.0270058571428571,9.26079928571429,1.13089614285714
798,0.207279071428571,0.0293094285714286,8.53171757142857,0.880750785714286
799,0.192068785714286,0.0180892857142857,8.86761742857143,0.462708928571429
800,0.208069428571429,0.0204048571428571,11.1776207142857,0.467240785714286
801,0.217294928571429,0.0287381428571429,9.74760371428571,0.459827071428571
802,0.212684285714286,0.0342917142857143,9.68841214285714,1.29974857142857
803,0.187161571428571,0.0341607142857143,8.66791128571429,0.937013785714286
804,0.1893545,0.019387,7.51315714285714,0.448916785714286
805,0.196553785714286,0.019125,7.34326671428571,0.721432285714286
806,0.1776585,0.0273332857142857,7.706127,0.802050071428571
807,0.224199214285714,0.0278988571428571,8.07134342857143,1.05226435714286
808,0.220357642857143,0.0196012857142857,10.2324751428571,2.75388392857143
809,0.121884571428571,0.0110597142857143,5.44458114285714,1.07875071428571
810,0.170915142857143,0.0158451428571429,9.872449,1.21320985714286
811,0.161202071428571,0.0109405714285714,8.133573,0.2640565
812,0.156705642857143,0.0151311428571429,7.90279828571429,1.31495121428571
813,0.0953224285714286,0.0171012857142857,5.13723714285714,0.734363
814,0.124237428571429,0.018613,5.44235471428571,0.281706428571429
815,0.201190285714286,0.0289702857142857,11.2177022857143,1.3970755
816,0.152402357142857,0.0218274285714286,6.21524328571429,0.724985285714286
817,0.212760428571429,0.0267142857142857,9.21247657142857,0.972866785714286
818,0.1740905,0.016131,8.10955485714286,1.48287492857143
819,0.227448785714286,0.0367469285714286,10.0213781428571,0.669107714285714
820,0.230748357142857,0.0250803571428571,8.80005642857143,1.11442071428571
821,0.257646142857143,0.0251844285714286,9.73522335714286,1.74684628571429
822,0.299842321428571,0.031732,9.17607064285714,4.02887642857143
823,0.33293975,0.0290594285714286,7.25776914285714,1.12577457142857
824,0.31526225,0.0246965714285714,9.76563628571428,1.16575535714286
825,0.3804875,0.0335983571428571,12.9819302857143,0.979789571428571
826,0.271647535714286,0.0376311428571429,13.7521684285714,1.13614785714286
827,0.161493571428571,0.026116,5.205647,0.137655285714286
828,0.192054035714286,0.0253957142857143,7.83237857142857,0.337302142857143
829,0.208247535714286,0.0180980714285714,7.92245678571429,0.6575755
830,0.2140235,0.0276010714285714,7.99584878571429,0.473108857142857
831,0.287979571428571,0.0243006428571429,10.4664525714286,0.800177428571429
832,0.217832,0.0266695714285714,7.18991964285714,0.174122
833,0.260455928571429,0.0198422142857143,10.7672418571429,0.724772642857143
834,0.293749035714286,0.0243482142857143,12.2857865,0.614843928571429
