"daily_CO_mean","daily_NO2_mean","daily_O3_mean","daily_SO2_mean","weekly_CO_mean","weekly_NO2_mean","weekly_O3_mean","weekly_SO2_mean"
0.1440945,3.7484845,0.013479,2.301242,NA,NA,NA,NA
0.11892675,2.114583,0.012875,2.0330355,NA,NA,NA,NA
0.111657,2.1541665,0.0118335,1.88125,NA,NA,NA,NA
0.14199675,2.7625,0.0102085,2.140489,NA,NA,NA,NA
0.15825625,2.65625,0.0102085,2.30625,NA,NA,NA,NA
0.118854,1.3708335,0.015417,1.8854165,NA,NA,NA,NA
0.09808875,1.0270835,0.018521,1.653261,NA,NA,NA,NA
0.10402625,1.84375,0.016521,1.6955355,NA,NA,NA,NA
0.1015625,1.9270835,0.016042,1.9145835,NA,NA,NA,NA
0.10694775,2.716667,0.0131875,1.96625,NA,NA,NA,NA
0.14757275,4.719475,0.0078855,1.5857145,NA,NA,NA,NA
0.19914875,5.1548915,0.0085525,1.621739,NA,NA,NA,NA
0.205503,4.7833335,0.008646,2.313988,NA,NA,NA,NA
0.19666675,4.954167,0.007104,2.6333335,NA,NA,NA,NA
0.201644,5.5125,0.0085625,2.908424,NA,NA,NA,NA
0.20049825,5.7875,0.010625,2.928869,NA,NA,NA,NA
0.21291675,6.5375,0.0096875,2.7604165,NA,NA,NA,NA
0.24182075,7.08125,0.0082295,2.8152175,NA,NA,NA,NA
0.24463325,7.26875,0.010792,2.932143,NA,NA,NA,NA
0.24520825,8.077083,0.012271,3.1791665,NA,NA,NA,NA
0.241798,6.3291665,0.0117085,2.851902,NA,NA,NA,NA
0.2157565,3.68125,0.0109795,2.3842265,NA,NA,NA,NA
0.22851,4.4005435,0.009021,2.446591,NA,NA,NA,NA
0.26376825,4.9067935,0.008104,2.371118,NA,NA,NA,NA
0.26973725,4.4479165,0.0065415,2.2675595,NA,NA,NA,NA
0.2696875,4.8354165,0.0040625,2.6229165,NA,NA,NA,NA
0.273791,4.525,0.0041665,2.927174,NA,NA,NA,NA
0.251499,4.0770835,0.007125,2.6925595,NA,NA,NA,NA
0.23645825,3.7458335,0.0109375,2.5791665,NA,NA,NA,NA
0.24234175,3.7895835,0.0136875,2.339674,NA,NA,NA,NA
0.22838325,2.9708335,0.016125,1.807738,NA,NA,NA,NA
0.25020825,4.375,0.015979,1.9875,NA,NA,NA,NA
0.2943845,8.111685,0.012229,2.6522725,NA,NA,NA,NA
0.26730125,7.9408515,0.009875,2.3854165,NA,NA,NA,NA
0.24364575,6.5,0.00925,2.18125,NA,NA,NA,NA
0.239067,5.89375,0.010708,2.2211955,NA,NA,NA,NA
0.27156725,7.48125,0.009708,2.207738,NA,NA,NA,NA
0.270521,7.504167,0.010458,2.3208335,NA,NA,NA,NA
0.23485975,4.3645835,0.0151455,1.9086955,NA,NA,NA,NA
0.30902625,5.4291665,0.015125,2.2294645,NA,NA,NA,NA
0.39516075,10.050362,0.0095625,3.1380435,NA,NA,NA,NA
0.404939,12.5086955,0.0058125,3.5552795,NA,NA,NA,NA
0.32331975,9.09375,0.0066045,3.157143,NA,NA,NA,NA
0.319479,7.8416665,0.0055835,2.80625,NA,NA,NA,NA
0.40980075,11.0541665,0.003104,4.1600545,NA,NA,NA,NA
0.42625925,11.89375,0.003854,4.935119,NA,NA,NA,NA
0.40154,10.7548915,0.0095,4.323913,NA,NA,NA,NA
0.30384975,9.3298915,0.0154165,4.021118,NA,NA,NA,NA
0.216164,9.194318,0.0141875,3.613095,NA,NA,NA,NA
0.2853125,10.425568,0.0106045,3.2583335,NA,NA,NA,NA
0.36423925,10.8020835,0.0081045,3.838315,NA,NA,NA,NA
0.40517675,10.79697,0.0046875,3.831845,NA,NA,NA,NA
0.45657175,11.642803,0.0024165,4.5460225,NA,NA,NA,NA
0.514176,13.3016665,0.002396,5.725,NA,NA,NA,NA
0.493125,13.038409,0.007646,5.362202,NA,NA,NA,NA
0.35229175,11.8992425,0.008604,4.5458335,NA,NA,NA,NA
0.254271,8.4625,0.005458,3.4,NA,NA,NA,NA
0.223125,4.506439,0.004833,2.138095,NA,NA,NA,NA
0.31458325,7.248106,0.004354,3.2208335,NA,NA,NA,NA
0.39395825,11.335417,0.0045625,4.7145835,NA,NA,NA,NA
0.34572925,11.247478,0.004521,3.7960225,NA,NA,NA,NA
0.390308,10.7016445,0.0043125,3.553416,NA,NA,NA,NA
0.5250995,13.2270835,0.003083,6.4032735,NA,NA,NA,NA
0.50145825,12.1151515,0.002708,6.4291665,NA,NA,NA,NA
0.49375,10.7922345,0.0020415,5.4229165,NA,NA,NA,NA
0.58903975,13.9291665,0.0010835,6.4041665,NA,NA,NA,NA
0.49497725,14.0664775,0.0045835,5.4541665,NA,NA,NA,NA
0.294447,9.9414775,0.009493,3.0791665,NA,NA,NA,NA
0.198197,8.2580355,0.0120345,1.9520835,NA,NA,NA,NA
0.21729175,9.872619,0.013354,2.63125,NA,NA,NA,NA
0.27918025,12.628788,0.012,4.7354165,NA,NA,NA,NA
0.2992845,12.624621,0.01125,4.43125,NA,NA,NA,NA
0.42436975,14.214693,0.006625,5.0730265,NA,NA,NA,NA
0.48186975,16.2480265,0.0035295,6.1772725,NA,NA,NA,NA
0.4147375,15.5,0.0091755,5.446131,NA,NA,NA,NA
0.3629665,12.319318,0.014646,5.2666665,NA,NA,NA,NA
0.33583325,10.125568,0.0130835,4.9520835,NA,NA,NA,NA
0.33695175,8.9604165,0.015021,4.4958335,NA,NA,NA,NA
0.34841,9.570614,0.0155,4.5354165,NA,NA,NA,NA
0.573229,18.2851975,0.00625,9.5145835,NA,NA,NA,NA
0.722518,22.6916665,0.0026665,12.4791665,NA,NA,NA,NA
0.731249,23.6554165,0.0023955,12.6267045,NA,NA,NA,NA
0.53331425,19.4929165,0.005208,8.9651785,NA,NA,NA,NA
0.388297,15.3329165,0.0060415,6.7333335,NA,NA,NA,NA
0.39578,15.1814285,0.008271,7.0483695,NA,NA,NA,NA
0.386337,13.838095,0.0089795,5.025893,NA,NA,NA,NA
0.37285775,10.9875,0.007542,5.0895835,NA,NA,NA,NA
0.45681625,15.3276515,0.006417,7.71875,NA,NA,NA,NA
0.63958325,20.6964015,0.0019585,11.7916665,NA,NA,NA,NA
0.8454665,20.1625,0.001125,16.65625,NA,NA,NA,NA
1.040675,25.418371,0.001,18.8854165,NA,NA,NA,NA
0.9959375,31.297538,0.001021,17.3479165,NA,NA,NA,NA
0.65746225,26.8325185,0.004167,11.691576,NA,NA,NA,NA
0.3494415,17.9190715,0.0094795,4.950298,NA,NA,NA,NA
0.35635425,17.24072,0.0087295,5.00625,NA,NA,NA,NA
0.5525995,20.175,0.002896,11.6125,NA,NA,NA,NA
0.687912,19.402462,0.000375,14.6666665,NA,NA,NA,NA
0.658646,19.044129,0.000521,12.0625,NA,NA,NA,NA
0.678732,25.1577655,0.0008335,11.21875,NA,NA,NA,NA
0.561946,24.190682,0.002354,8.28125,NA,NA,NA,NA
0.55071425,21.9183335,0.00175,9.3354165,NA,NA,NA,NA
0.799221,26.9958335,0.0002085,13.9229165,NA,NA,NA,NA
0.700575,22.115909,0.004875,11.8604165,NA,NA,NA,NA
0.45447925,15.990909,0.006979,8.40625,NA,NA,NA,NA
0.80487325,25.3295455,0.002729,13.7520835,NA,NA,NA,NA
1.06726875,31.3732955,0.001,17.147826,NA,NA,NA,NA
0.994135,28.8104165,0.001,13.721739,NA,NA,NA,NA
0.89163975,28.2575755,0.001354,12.6824405,NA,NA,NA,NA
0.64844225,24.378409,0.0018125,10.4291665,NA,NA,NA,NA
0.71062525,23.425,0.0015625,11.4589675,NA,NA,NA,NA
0.85114125,24.9833335,0.0014375,15.8118015,NA,NA,NA,NA
0.63989125,22.235417,0.004021,12.467262,NA,NA,NA,NA
0.4059375,19.2625,0.0057915,5.86875,NA,NA,NA,NA
0.40573825,17.7329165,0.004604,5.418182,NA,NA,NA,NA
0.4789675,18.0495835,0.0027085,7.4625,NA,NA,NA,NA
0.53076075,21.5145835,0.0022085,12.366576,NA,NA,NA,NA
0.561594,24.240909,0.002896,13.4169645,NA,NA,NA,NA
0.623229,24.615909,0.0020625,13.49375,NA,NA,NA,NA
0.77958775,27.9416665,0.0015205,15.9296195,NA,NA,NA,NA
0.8578965,30.975,0.0035205,15.2654765,NA,NA,NA,NA
0.63143375,23.86875,0.009875,9.40625,NA,NA,NA,NA
0.42714225,19.058333,0.014261,6.161413,NA,NA,NA,NA
